Execution,ID,Interval,Transfer,Bandwidth
7,[4],12.0000-13.0000,826 KBytes,6.76 Mbits/sec
7,[1],12.0000-13.0000,761 KBytes,6.24 Mbits/sec
7,[3],12.0000-13.0000,1.12 MBytes,9.40 Mbits/sec
7,[2],12.0000-13.0000,1.06 MBytes,8.87 Mbits/sec
7,[1],13.0000-14.0000,1.81 MBytes,15.1 Mbits/sec
7,[4],13.0000-14.0000,1.74 MBytes,14.6 Mbits/sec
7,[2],13.0000-14.0000,1.68 MBytes,14.1 Mbits/sec
7,[3],13.0000-14.0000,1.74 MBytes,14.6 Mbits/sec
7,[4],14.0000-15.0000,1.61 MBytes,13.5 Mbits/sec
7,[1],14.0000-15.0000,1.61 MBytes,13.5 Mbits/sec
7,[3],14.0000-15.0000,1.43 MBytes,12.0 Mbits/sec
7,[2],14.0000-15.0000,1.43 MBytes,12.0 Mbits/sec
7,[3],15.0000-16.0000,2.05 MBytes,17.2 Mbits/sec
7,[1],15.0000-16.0000,1.80 MBytes,15.1 Mbits/sec
7,[4],15.0000-16.0000,1.93 MBytes,16.2 Mbits/sec
7,[2],15.0000-16.0000,2.12 MBytes,17.8 Mbits/sec
7,[1],16.0000-17.0000,2.68 MBytes,22.5 Mbits/sec
7,[4],16.0000-17.0000,2.68 MBytes,22.5 Mbits/sec
7,[3],16.0000-17.0000,2.11 MBytes,17.7 Mbits/sec
7,[2],16.0000-17.0000,2.36 MBytes,19.8 Mbits/sec
7,[2],17.0000-18.0000,2.68 MBytes,22.5 Mbits/sec
7,[3],17.0000-18.0000,3.52 MBytes,29.5 Mbits/sec
7,[1],17.0000-18.0000,3.54 MBytes,29.7 Mbits/sec
7,[4],17.0000-18.0000,3.66 MBytes,30.7 Mbits/sec
7,[3],18.0000-19.0000,2.05 MBytes,17.2 Mbits/sec
7,[1],18.0000-19.0000,2.04 MBytes,17.1 Mbits/sec
7,[4],18.0000-19.0000,2.20 MBytes,18.4 Mbits/sec
7,[2],18.0000-19.0000,3.42 MBytes,28.7 Mbits/sec
7,[3],19.0000-20.0000,1.95 MBytes,16.3 Mbits/sec
7,[1],19.0000-20.0000,2.13 MBytes,17.9 Mbits/sec
7,[4],19.0000-20.0000,1.81 MBytes,15.2 Mbits/sec
7,[2],19.0000-20.0000,1.54 MBytes,13.0 Mbits/sec
7,[1],20.0000-21.0000,3.55 MBytes,29.7 Mbits/sec
7,[4],20.0000-21.0000,3.65 MBytes,30.6 Mbits/sec
7,[3],20.0000-21.0000,4.44 MBytes,37.2 Mbits/sec
7,[2],20.0000-21.0000,3.61 MBytes,30.3 Mbits/sec
7,[1],21.0000-22.0000,2.22 MBytes,18.7 Mbits/sec
7,[4],21.0000-22.0000,1.77 MBytes,14.8 Mbits/sec
7,[2],21.0000-22.0000,1.23 MBytes,10.3 Mbits/sec
7,[3],21.0000-22.0000,67.2 KBytes,550 Kbits/sec
7,[1],22.0000-23.0000,2.82 MBytes,23.6 Mbits/sec
7,[4],22.0000-23.0000,2.56 MBytes,21.5 Mbits/sec
7,[2],22.0000-23.0000,1.49 MBytes,12.5 Mbits/sec
7,[3],22.0000-23.0000,0.000 Bytes,0.000 bits/sec
7,[4],23.0000-24.0000,2.52 MBytes,21.1 Mbits/sec
7,[2],23.0000-24.0000,1.92 MBytes,16.1 Mbits/sec
7,[1],23.0000-24.0000,3.23 MBytes,27.1 Mbits/sec
7,[3],23.0000-24.0000,63.6 KBytes,521 Kbits/sec
7,[4],24.0000-25.0000,2.55 MBytes,21.4 Mbits/sec
7,[1],24.0000-25.0000,2.17 MBytes,18.2 Mbits/sec
7,[2],24.0000-25.0000,2.11 MBytes,17.7 Mbits/sec
7,[3],24.0000-25.0000,127 KBytes,1.04 Mbits/sec
7,[1],25.0000-26.0000,2.61 MBytes,21.9 Mbits/sec
7,[4],25.0000-26.0000,3.42 MBytes,28.7 Mbits/sec
7,[2],25.0000-26.0000,1.36 MBytes,11.4 Mbits/sec
7,[3],25.0000-26.0000,446 KBytes,3.65 Mbits/sec
7,[2],26.0000-27.0000,1.93 MBytes,16.2 Mbits/sec
7,[1],26.0000-27.0000,3.86 MBytes,32.4 Mbits/sec
7,[4],26.0000-27.0000,3.29 MBytes,27.6 Mbits/sec
7,[3],26.0000-27.0000,702 KBytes,5.75 Mbits/sec
7,[4],27.0000-28.0000,2.11 MBytes,17.7 Mbits/sec
7,[1],27.0000-28.0000,2.17 MBytes,18.2 Mbits/sec
7,[2],27.0000-28.0000,2.36 MBytes,19.8 Mbits/sec
7,[3],27.0000-28.0000,1.81 MBytes,15.1 Mbits/sec
7,[4],28.0000-29.0000,2.10 MBytes,17.7 Mbits/sec
7,[1],28.0000-29.0000,2.61 MBytes,21.9 Mbits/sec
7,[2],28.0000-29.0000,1.55 MBytes,13.0 Mbits/sec
7,[3],28.0000-29.0000,1.67 MBytes,14.0 Mbits/sec
7,[3],29.0000-30.0000,2.56 MBytes,21.5 Mbits/sec
7,[4],29.0000-30.0000,3.54 MBytes,29.7 Mbits/sec
7,[2],29.0000-30.0000,1.93 MBytes,16.2 Mbits/sec
7,[1],29.0000-30.0000,3.86 MBytes,32.4 Mbits/sec
7,[4],30.0000-31.0000,2.75 MBytes,23.1 Mbits/sec
7,[1],30.0000-31.0000,2.17 MBytes,18.2 Mbits/sec
7,[3],30.0000-31.0000,2.92 MBytes,24.5 Mbits/sec
7,[2],30.0000-31.0000,2.36 MBytes,19.8 Mbits/sec
7,[3],31.0000-32.0000,1.73 MBytes,14.5 Mbits/sec
7,[1],31.0000-32.0000,2.75 MBytes,23.1 Mbits/sec
7,[4],31.0000-32.0000,3.42 MBytes,28.7 Mbits/sec
7,[2],31.0000-32.0000,1.74 MBytes,14.6 Mbits/sec
7,[3],32.0000-33.0000,1.80 MBytes,15.1 Mbits/sec
7,[1],32.0000-33.0000,3.60 MBytes,30.2 Mbits/sec
7,[2],32.0000-33.0000,1.74 MBytes,14.6 Mbits/sec
7,[4],32.0000-33.0000,3.48 MBytes,29.2 Mbits/sec
7,[1],33.0000-34.0000,2.17 MBytes,18.2 Mbits/sec
7,[4],33.0000-34.0000,2.23 MBytes,18.7 Mbits/sec
7,[3],33.0000-34.0000,3.23 MBytes,27.1 Mbits/sec
7,[2],33.0000-34.0000,2.36 MBytes,19.8 Mbits/sec
7,[4],34.0000-35.0000,2.17 MBytes,18.2 Mbits/sec
7,[1],34.0000-35.0000,3.54 MBytes,29.7 Mbits/sec
7,[2],34.0000-35.0000,1.92 MBytes,16.1 Mbits/sec
7,[3],34.0000-35.0000,3.23 MBytes,27.1 Mbits/sec
7,[3],35.0000-36.0000,2.56 MBytes,21.5 Mbits/sec
7,[4],35.0000-36.0000,3.54 MBytes,29.7 Mbits/sec
7,[2],35.0000-36.0000,1.68 MBytes,14.1 Mbits/sec
7,[1],35.0000-36.0000,3.54 MBytes,29.7 Mbits/sec
7,[4],36.0000-37.0000,2.75 MBytes,23.1 Mbits/sec
7,[1],36.0000-37.0000,2.35 MBytes,19.7 Mbits/sec
7,[2],36.0000-37.0000,2.55 MBytes,21.4 Mbits/sec
7,[3],36.0000-37.0000,3.23 MBytes,27.1 Mbits/sec
7,[2],37.0000-38.0000,1.48 MBytes,12.5 Mbits/sec
7,[3],37.0000-38.0000,1.73 MBytes,14.5 Mbits/sec
7,[1],37.0000-38.0000,2.75 MBytes,23.1 Mbits/sec
7,[4],37.0000-38.0000,3.67 MBytes,30.8 Mbits/sec
7,[4],38.0000-39.0000,2.42 MBytes,20.3 Mbits/sec
7,[2],38.0000-39.0000,2.74 MBytes,23.0 Mbits/sec
7,[3],38.0000-39.0000,3.11 MBytes,26.1 Mbits/sec
7,[1],38.0000-39.0000,3.79 MBytes,31.8 Mbits/sec
7,[3],39.0000-40.0000,1.79 MBytes,15.0 Mbits/sec
7,[1],39.0000-40.0000,2.51 MBytes,21.1 Mbits/sec
7,[4],39.0000-40.0000,3.66 MBytes,30.7 Mbits/sec
7,[2],39.0000-40.0000,2.98 MBytes,25.0 Mbits/sec
7,[1],40.0000-41.0000,2.88 MBytes,24.2 Mbits/sec
7,[4],40.0000-41.0000,3.10 MBytes,26.0 Mbits/sec
7,[2],40.0000-41.0000,1.55 MBytes,13.0 Mbits/sec
7,[3],40.0000-41.0000,3.12 MBytes,26.1 Mbits/sec
7,[1],41.0000-42.0000,2.28 MBytes,19.1 Mbits/sec
7,[4],41.0000-42.0000,1.85 MBytes,15.5 Mbits/sec
7,[3],41.0000-42.0000,949 KBytes,7.77 Mbits/sec
7,[2],41.0000-42.0000,2.14 MBytes,18.0 Mbits/sec
7,[3],42.0000-43.0000,951 KBytes,7.79 Mbits/sec
7,[4],42.0000-43.0000,732 KBytes,6.00 Mbits/sec
7,[2],42.0000-43.0000,3.75 MBytes,31.4 Mbits/sec
7,[1],42.0000-43.0000,4.43 MBytes,37.2 Mbits/sec
7,[3],43.0000-44.0000,2.87 MBytes,24.1 Mbits/sec
7,[4],43.0000-44.0000,3.66 MBytes,30.7 Mbits/sec
7,[1],43.0000-44.0000,2.53 MBytes,21.2 Mbits/sec
7,[2],43.0000-44.0000,1.60 MBytes,13.5 Mbits/sec
7,[3],44.0000-45.0000,1.74 MBytes,14.6 Mbits/sec
7,[4],44.0000-45.0000,2.24 MBytes,18.8 Mbits/sec
7,[2],44.0000-45.0000,2.68 MBytes,22.5 Mbits/sec
7,[1],44.0000-45.5784,1.33 MBytes,7.09 Mbits/sec
7,[1],0.0000-45.5784,100 MBytes,18.4 Mbits/sec
7,[3],45.0000-46.0000,1.68 MBytes,14.1 Mbits/sec
7,[4],45.0000-46.0000,2.36 MBytes,19.8 Mbits/sec
7,[2],45.0000-46.0000,3.30 MBytes,27.7 Mbits/sec
7,[3],46.0000-47.0000,1.05 MBytes,8.83 Mbits/sec
7,[2],46.0000-47.0000,2.23 MBytes,18.7 Mbits/sec
7,[4],46.0000-47.3161,140 KBytes,871 Kbits/sec
7,[4],0.0000-47.3161,100 MBytes,17.7 Mbits/sec
7,[3],47.0000-48.0000,1.93 MBytes,16.2 Mbits/sec
7,[2],47.0000-48.0000,3.67 MBytes,30.8 Mbits/sec
7,[3],48.0000-49.0000,1.93 MBytes,16.2 Mbits/sec
7,[2],48.0000-49.0000,3.61 MBytes,30.3 Mbits/sec
7,[2],49.0000-50.0000,2.35 MBytes,19.7 Mbits/sec
7,[3],49.0000-50.0000,1.30 MBytes,10.9 Mbits/sec
7,[3],50.0000-51.0000,1.93 MBytes,16.2 Mbits/sec
7,[2],50.0000-51.0000,3.68 MBytes,30.8 Mbits/sec
7,[2],51.0000-51.8850,436 KBytes,4.03 Mbits/sec
7,[2],0.0000-51.8850,100 MBytes,16.2 Mbits/sec
7,[3],51.0000-52.0000,1.93 MBytes,16.2 Mbits/sec
7,[3],52.0000-53.0000,1.43 MBytes,12.0 Mbits/sec
7,[3],53.0000-54.0000,1.74 MBytes,14.6 Mbits/sec
7,[3],54.0000-55.0000,1.93 MBytes,16.2 Mbits/sec
7,[3],55.0000-56.0000,1.61 MBytes,13.5 Mbits/sec
7,[3],56.0000-57.0000,1.68 MBytes,14.1 Mbits/sec
7,[3],57.0000-58.0000,2.24 MBytes,18.8 Mbits/sec
7,[3],58.0000-59.0000,2.05 MBytes,17.2 Mbits/sec
7,[3],59.0000-60.9495,1.32 MBytes,5.69 Mbits/sec
7,[3],0.0000-60.9495,100 MBytes,13.8 Mbits/sec
8,[1],0.0000-1.0000,106 KBytes,869 Kbits/sec
8,[2],0.0000-1.0000,106 KBytes,869 Kbits/sec
8,[4],0.0000-1.0000,106 KBytes,869 Kbits/sec
8,[3],0.0000-1.0000,106 KBytes,869 Kbits/sec
8,[1],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
8,[3],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
8,[2],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
8,[4],1.0000-2.0000,366 KBytes,2.99 Mbits/sec
8,[1],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
8,[3],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
8,[2],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
8,[4],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
8,[3],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
8,[2],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
8,[4],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
8,[1],3.0000-4.0000,2.74 MBytes,23.0 Mbits/sec
8,[3],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
8,[2],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
8,[4],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
8,[1],4.0000-5.0000,1.11 MBytes,9.32 Mbits/sec
8,[3],5.0000-6.0000,1.12 MBytes,9.38 Mbits/sec
8,[2],5.0000-6.0000,889 KBytes,7.29 Mbits/sec
8,[4],5.0000-6.0000,889 KBytes,7.29 Mbits/sec
8,[1],5.0000-6.0000,1.68 MBytes,14.1 Mbits/sec
8,[3],6.0000-7.0000,700 KBytes,5.73 Mbits/sec
8,[2],6.0000-7.0000,892 KBytes,7.31 Mbits/sec
8,[4],6.0000-7.0000,892 KBytes,7.31 Mbits/sec
8,[1],6.0000-7.0000,1.24 MBytes,10.4 Mbits/sec
8,[3],7.0000-8.0000,1.31 MBytes,11.0 Mbits/sec
8,[2],7.0000-8.0000,1.37 MBytes,11.5 Mbits/sec
8,[4],7.0000-8.0000,1.37 MBytes,11.5 Mbits/sec
8,[1],7.0000-8.0000,1.56 MBytes,13.1 Mbits/sec
8,[3],8.0000-9.0000,1.43 MBytes,12.0 Mbits/sec
8,[2],8.0000-9.0000,952 KBytes,7.80 Mbits/sec
8,[4],8.0000-9.0000,952 KBytes,7.80 Mbits/sec
8,[1],8.0000-9.0000,2.11 MBytes,17.7 Mbits/sec
8,[3],9.0000-10.0000,890 KBytes,7.29 Mbits/sec
8,[2],9.0000-10.0000,1.37 MBytes,11.5 Mbits/sec
8,[4],9.0000-10.0000,1.37 MBytes,11.5 Mbits/sec
8,[1],9.0000-10.0000,1.74 MBytes,14.6 Mbits/sec
8,[3],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
8,[2],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
8,[4],10.0000-11.0000,1.30 MBytes,10.9 Mbits/sec
8,[1],10.0000-11.0000,1.81 MBytes,15.1 Mbits/sec
8,[1],11.0000-12.0000,2.74 MBytes,23.0 Mbits/sec
8,[3],11.0000-12.0000,1.24 MBytes,10.4 Mbits/sec
8,[2],11.0000-12.0000,760 KBytes,6.23 Mbits/sec
8,[4],11.0000-12.0000,888 KBytes,7.27 Mbits/sec
8,[3],12.0000-13.0000,1018 KBytes,8.34 Mbits/sec
8,[2],12.0000-13.0000,1.43 MBytes,12.0 Mbits/sec
8,[4],12.0000-13.0000,1.37 MBytes,11.5 Mbits/sec
8,[1],12.0000-13.0000,2.79 MBytes,23.4 Mbits/sec
8,[1],13.0000-14.0000,1.80 MBytes,15.1 Mbits/sec
8,[3],13.0000-14.0000,1.74 MBytes,14.6 Mbits/sec
8,[2],13.0000-14.0000,1.87 MBytes,15.7 Mbits/sec
8,[4],13.0000-14.0000,1.87 MBytes,15.7 Mbits/sec
8,[1],14.0000-15.0000,2.17 MBytes,18.2 Mbits/sec
8,[3],14.0000-15.0000,1.61 MBytes,13.5 Mbits/sec
8,[2],14.0000-15.0000,1016 KBytes,8.32 Mbits/sec
8,[4],14.0000-15.0000,1.05 MBytes,8.85 Mbits/sec
8,[2],15.0000-16.0000,2.43 MBytes,20.4 Mbits/sec
8,[4],15.0000-16.0000,2.49 MBytes,20.9 Mbits/sec
8,[1],15.0000-16.0000,3.67 MBytes,30.8 Mbits/sec
8,[3],15.0000-16.0000,3.12 MBytes,26.1 Mbits/sec
8,[1],16.0000-17.0000,3.76 MBytes,31.5 Mbits/sec
8,[2],16.0000-17.0000,2.17 MBytes,18.2 Mbits/sec
8,[4],16.0000-17.0000,1.92 MBytes,16.1 Mbits/sec
8,[3],16.0000-17.0000,1.86 MBytes,15.6 Mbits/sec
8,[4],17.0000-18.0000,2.49 MBytes,20.9 Mbits/sec
8,[2],17.0000-18.0000,2.88 MBytes,24.2 Mbits/sec
8,[3],17.0000-18.0000,2.26 MBytes,19.0 Mbits/sec
8,[1],17.0000-18.0000,3.28 MBytes,27.5 Mbits/sec
8,[3],18.0000-19.0000,2.56 MBytes,21.5 Mbits/sec
8,[2],18.0000-19.0000,1.96 MBytes,16.5 Mbits/sec
8,[1],18.0000-19.0000,3.00 MBytes,25.1 Mbits/sec
8,[4],18.0000-19.0000,2.50 MBytes,21.0 Mbits/sec
8,[3],19.0000-20.0000,1.52 MBytes,12.8 Mbits/sec
8,[1],19.0000-20.0000,1.31 MBytes,11.0 Mbits/sec
8,[2],19.0000-20.0000,1.24 MBytes,10.4 Mbits/sec
8,[4],19.0000-20.0000,2.65 MBytes,22.2 Mbits/sec
8,[4],20.0000-21.0000,2.35 MBytes,19.7 Mbits/sec
8,[2],20.0000-21.0000,3.62 MBytes,30.4 Mbits/sec
8,[1],20.0000-21.0000,3.88 MBytes,32.5 Mbits/sec
8,[3],20.0000-21.0000,4.34 MBytes,36.4 Mbits/sec
8,[2],21.0000-22.0000,2.01 MBytes,16.9 Mbits/sec
8,[4],21.0000-22.0000,2.23 MBytes,18.7 Mbits/sec
8,[3],21.0000-22.0000,2.12 MBytes,17.8 Mbits/sec
8,[1],21.0000-22.0000,2.71 MBytes,22.7 Mbits/sec
8,[3],22.0000-23.0000,2.56 MBytes,21.5 Mbits/sec
8,[4],22.0000-23.0000,1.86 MBytes,15.6 Mbits/sec
8,[1],22.0000-23.0000,3.66 MBytes,30.7 Mbits/sec
8,[2],22.0000-23.0000,3.99 MBytes,33.5 Mbits/sec
8,[2],23.0000-24.0000,2.62 MBytes,22.0 Mbits/sec
8,[3],23.0000-24.0000,3.88 MBytes,32.5 Mbits/sec
8,[4],23.0000-24.0000,2.11 MBytes,17.7 Mbits/sec
8,[1],23.0000-24.0000,3.50 MBytes,29.4 Mbits/sec
8,[2],24.0000-25.0000,1.19 MBytes,9.96 Mbits/sec
8,[4],24.0000-25.0000,1.37 MBytes,11.5 Mbits/sec
8,[1],24.0000-25.0000,1.24 MBytes,10.4 Mbits/sec
8,[3],24.0000-25.0000,2.79 MBytes,23.4 Mbits/sec
8,[2],25.0000-26.0000,3.54 MBytes,29.7 Mbits/sec
8,[3],25.0000-26.0000,1.78 MBytes,14.9 Mbits/sec
8,[1],25.0000-26.0000,3.46 MBytes,29.0 Mbits/sec
8,[4],25.0000-26.0000,2.43 MBytes,20.4 Mbits/sec
8,[3],26.0000-27.0000,2.48 MBytes,20.8 Mbits/sec
8,[1],26.0000-27.0000,2.61 MBytes,21.9 Mbits/sec
8,[2],26.0000-27.0000,3.48 MBytes,29.2 Mbits/sec
8,[4],26.0000-27.0000,1.99 MBytes,16.7 Mbits/sec
8,[3],27.0000-28.0000,1.86 MBytes,15.6 Mbits/sec
8,[2],27.0000-28.0000,2.75 MBytes,23.1 Mbits/sec
8,[4],27.0000-28.0000,1.30 MBytes,10.9 Mbits/sec
8,[1],27.0000-28.0000,3.73 MBytes,31.3 Mbits/sec
8,[3],28.0000-29.0000,2.11 MBytes,17.7 Mbits/sec
8,[1],28.0000-29.0000,2.75 MBytes,23.1 Mbits/sec
8,[2],28.0000-29.0000,2.91 MBytes,24.4 Mbits/sec
8,[4],28.0000-29.0000,2.11 MBytes,17.7 Mbits/sec
8,[3],29.0000-30.0000,2.30 MBytes,19.3 Mbits/sec
8,[2],29.0000-30.0000,3.48 MBytes,29.2 Mbits/sec
8,[4],29.0000-30.0000,2.42 MBytes,20.3 Mbits/sec
8,[1],29.0000-30.0000,3.94 MBytes,33.0 Mbits/sec
8,[1],30.0000-31.0000,2.74 MBytes,23.0 Mbits/sec
8,[3],30.0000-31.0000,2.05 MBytes,17.2 Mbits/sec
8,[2],30.0000-31.0000,2.75 MBytes,23.1 Mbits/sec
8,[4],30.0000-31.0000,1.24 MBytes,10.4 Mbits/sec
8,[3],31.0000-32.0000,2.24 MBytes,18.8 Mbits/sec
8,[1],31.0000-32.0000,3.69 MBytes,31.0 Mbits/sec
8,[4],31.0000-32.0000,2.36 MBytes,19.8 Mbits/sec
8,[2],31.0000-32.0000,4.28 MBytes,35.9 Mbits/sec
8,[2],32.0000-33.0000,2.24 MBytes,18.8 Mbits/sec
8,[3],32.0000-33.0000,2.42 MBytes,20.3 Mbits/sec
8,[4],32.0000-33.0000,2.24 MBytes,18.8 Mbits/sec
8,[1],32.0000-33.0000,4.12 MBytes,34.6 Mbits/sec
8,[1],33.0000-34.0000,2.44 MBytes,20.4 Mbits/sec
8,[3],33.0000-34.0000,2.11 MBytes,17.7 Mbits/sec
8,[2],33.0000-34.0000,3.60 MBytes,30.2 Mbits/sec
8,[4],33.0000-34.0000,1.43 MBytes,12.0 Mbits/sec
8,[3],34.0000-35.0000,2.24 MBytes,18.8 Mbits/sec
8,[1],34.0000-35.0000,3.93 MBytes,33.0 Mbits/sec
8,[4],34.0000-35.0000,2.36 MBytes,19.8 Mbits/sec
8,[2],34.0000-35.0000,3.55 MBytes,29.8 Mbits/sec
8,[2],35.0000-36.0000,2.17 MBytes,18.2 Mbits/sec
8,[3],35.0000-36.0000,2.55 MBytes,21.4 Mbits/sec
8,[4],35.0000-36.0000,1.99 MBytes,16.7 Mbits/sec
8,[1],35.0000-36.0000,4.12 MBytes,34.6 Mbits/sec
8,[3],36.0000-37.0000,2.04 MBytes,17.1 Mbits/sec
8,[1],36.0000-37.0000,2.38 MBytes,20.0 Mbits/sec
8,[2],36.0000-37.0000,3.55 MBytes,29.8 Mbits/sec
8,[4],36.0000-37.0000,1.68 MBytes,14.1 Mbits/sec
8,[1],37.0000-38.0000,2.62 MBytes,22.0 Mbits/sec
8,[3],37.0000-38.0000,1.99 MBytes,16.7 Mbits/sec
8,[4],37.0000-38.0000,2.42 MBytes,20.3 Mbits/sec
8,[2],37.0000-38.0000,4.28 MBytes,35.9 Mbits/sec
8,[3],38.0000-39.0000,2.24 MBytes,18.8 Mbits/sec
8,[2],38.0000-39.0000,2.07 MBytes,17.3 Mbits/sec
8,[4],38.0000-39.0000,1.86 MBytes,15.6 Mbits/sec
8,[1],38.0000-39.3575,2.57 MBytes,15.9 Mbits/sec
8,[1],0.0000-39.3575,100 MBytes,21.3 Mbits/sec
8,[2],39.0000-40.0000,2.79 MBytes,23.4 Mbits/sec
8,[3],39.0000-40.0000,2.30 MBytes,19.3 Mbits/sec
8,[4],39.0000-40.0000,2.18 MBytes,18.3 Mbits/sec
8,[3],40.0000-41.0000,2.55 MBytes,21.4 Mbits/sec
8,[2],40.0000-41.0000,3.82 MBytes,32.0 Mbits/sec
8,[4],40.0000-41.0000,2.05 MBytes,17.2 Mbits/sec
8,[2],41.0000-42.0000,3.91 MBytes,32.8 Mbits/sec
8,[3],41.0000-42.0000,3.53 MBytes,29.6 Mbits/sec
8,[4],41.0000-42.0000,3.05 MBytes,25.5 Mbits/sec
8,[4],42.0000-43.0000,2.31 MBytes,19.4 Mbits/sec
8,[2],42.0000-43.0000,3.90 MBytes,32.7 Mbits/sec
8,[3],42.0000-43.0000,2.30 MBytes,19.3 Mbits/sec
8,[2],43.0000-44.0197,1.31 MBytes,10.8 Mbits/sec
8,[2],0.0000-44.0197,100 MBytes,19.1 Mbits/sec
8,[3],43.0000-44.0000,2.75 MBytes,23.1 Mbits/sec
8,[4],43.0000-44.0000,3.48 MBytes,29.2 Mbits/sec
8,[3],44.0000-45.0000,4.12 MBytes,34.6 Mbits/sec
8,[4],44.0000-45.0000,3.82 MBytes,32.0 Mbits/sec
8,[4],45.0000-46.0000,2.62 MBytes,22.0 Mbits/sec
8,[3],45.0000-46.0000,3.88 MBytes,32.5 Mbits/sec
8,[3],46.0000-47.0000,2.62 MBytes,22.0 Mbits/sec
8,[4],46.0000-47.0000,5.12 MBytes,43.0 Mbits/sec
8,[3],47.0000-48.0915,2.45 MBytes,18.8 Mbits/sec
8,[3],0.0000-48.0915,100 MBytes,17.4 Mbits/sec
8,[4],47.0000-48.0000,3.75 MBytes,31.5 Mbits/sec
8,[4],48.0000-49.0000,3.75 MBytes,31.5 Mbits/sec
8,[4],49.0000-50.0864,2.49 MBytes,19.2 Mbits/sec
8,[4],0.0000-50.0864,100 MBytes,16.7 Mbits/sec
